customer_id,gender,region,age,product_name,category,unit_price,quantity,total_price,shipping_fee,shipping_status,order_date,year,month,month_name,year_month,quarter,age_group,estimated_cost,profit,profit_margin
CUST0130,Female,West,68.0,Smartwatch,Wearables,200.0,3,600,5.65,In Transit,2023-08-18,2023,8,Aug,2023-08,2023Q3,55+,445.8643733989304,148.48562660106958,24.747604433511597
CUST0186,Female,East,55.0,Smartwatch,Wearables,200.0,5,1000,18.29,Delivered,2023-01-10,2023,1,Jan,2023-01,2023Q1,45-54,625.9030059194401,355.80699408055983,35.580699408055985
CUST0164,Male,South,50.0,Monitor,Electronics,300.0,3,900,11.22,In Transit,2023-03-16,2023,3,Mar,2023-03,2023Q1,45-54,676.2430910370022,212.53690896299784,23.61521210699976
CUST0024,Female,Unknown,57.0,Monitor,Electronics,300.0,2,600,15.59,Returned,2023-09-02,2023,9,Sep,2023-09,2023Q3,55+,420.49683701355883,163.91316298644117,27.318860497740193
CUST0006,Female,East,49.0,Smartwatch,Wearables,200.0,3,600,13.94,Delivered,2023-04-07,2023,4,Apr,2023-04,2023Q2,45-54,441.27075389262524,144.78924610737477,24.131541017895795
CUST0124,Female,North,53.0,Monitor,Electronics,300.0,1,300,16.32,Delivered,2023-08-16,2023,8,Aug,2023-08,2023Q3,45-54,238.81838886502032,44.861611134979675,14.953870378326558
CUST0060,Female,West,41.0,Headphones,Accessories,100.0,5,500,18.06,Delivered,2023-03-15,2023,3,Mar,2023-03,2023Q1,35-44,347.2432105436073,134.6967894563927,26.939357891278544
CUST0046,Female,North,22.0,Mouse,Accessories,30.0,1,30,8.96,Returned,2023-03-03,2023,3,Mar,2023-03,2023Q1,<25,17.016542137237067,4.023457862762932,13.411526209209773
CUST0280,Male,South,44.0,Smartwatch,Wearables,200.0,4,800,6.43,Unknown,2023-03-03,2023,3,Mar,2023-03,2023Q1,35-44,479.5634184583305,314.0065815416695,39.25082269270869
CUST0012,Male,South,28.0,Headphones,Accessories,100.0,3,300,17.16,Returned,2023-08-10,2023,8,Aug,2023-08,2023Q3,25-34,184.98875809660734,97.85124190339266,32.617080634464216
CUST0095,Male,East,60.0,Mouse,Accessories,30.0,3,90,18.42,Delivered,2023-01-25,2023,1,Jan,2023-01,2023Q1,55+,68.62085316421685,2.9591468357831445,3.287940928647938
CUST0279,Female,Unknown,49.0,Mouse,Accessories,30.0,2,60,11.28,Returned,2023-09-19,2023,9,Sep,2023-09,2023Q3,45-54,37.03577374778114,11.684226252218858,19.47371042036476
CUST0158,Female,Unknown,51.0,Monitor,Electronics,300.0,4,1200,6.91,In Transit,2023-09-13,2023,9,Sep,2023-09,2023Q3,45-54,833.9567062972656,359.1332937027344,29.92777447522787
CUST0193,Male,South,64.0,Keyboard,Accessories,50.0,4,200,17.18,In Transit,2023-11-06,2023,11,Nov,2023-11,2023Q4,55+,128.2892055445321,54.53079445546789,27.265397227733946
CUST0270,Male,East,64.0,Keyboard,Accessories,50.0,1,50,18.23,Delivered,2023-05-24,2023,5,May,2023-05,2023Q2,55+,38.37914497292091,-6.609144972920912,-13.218289945841825
CUST0005,Female,East,56.0,Mouse,Accessories,30.0,2,60,7.58,In Transit,2023-02-15,2023,2,Feb,2023-02,2023Q1,55+,46.65448950719955,5.76551049280045,9.609184154667417
CUST0118,Female,West,23.0,Smartphone,Electronics,800.0,2,1600,9.07,In Transit,2023-10-19,2023,10,Oct,2023-10,2023Q4,<25,1157.500026123224,433.42997387677605,27.089373367298503
CUST0016,Female,North,61.0,Keyboard,Accessories,50.0,1,50,19.39,Delivered,2023-07-28,2023,7,Jul,2023-07,2023Q3,55+,29.63802654938786,0.9719734506121398,1.9439469012242794
CUST0168,Female,South,42.0,Keyboard,Accessories,50.0,2,100,12.44,In Transit,2023-02-21,2023,2,Feb,2023-02,2023Q1,35-44,62.66722217001074,24.892777829989264,24.892777829989264
CUST0091,Male,North,30.0,Keyboard,Accessories,50.0,1,50,19.02,Delivered,2023-12-14,2023,12,Dec,2023-12,2023Q4,25-34,32.28421048763541,-1.3042104876354124,-2.6084209752708247
CUST0066,Female,West,37.0,Headphones,Accessories,100.0,3,300,16.67,Returned,2023-03-07,2023,3,Mar,2023-03,2023Q1,35-44,237.15235839321687,46.177641606783126,15.392547202261042
CUST0186,Female,East,55.0,Mouse,Accessories,30.0,1,30,5.24,Returned,2023-05-25,2023,5,May,2023-05,2023Q2,45-54,17.634740823889953,7.125259176110047,23.750863920366825
CUST0130,Female,North,68.0,Monitor,Electronics,300.0,3,900,10.39,Returned,2023-02-09,2023,2,Feb,2023-02,2023Q1,55+,556.1608561345143,333.44914386548567,37.04990487394285
CUST0274,Female,West,51.0,Keyboard,Accessories,50.0,3,150,19.79,Delivered,2024-01-03,2024,1,Jan,2024-01,2024Q1,45-54,119.34673811113437,10.86326188886563,7.2421745925770855
CUST0095,Female,East,60.0,Monitor,Electronics,300.0,4,1200,7.26,In Transit,2023-08-20,2023,8,Aug,2023-08,2023Q3,55+,836.3035834759417,356.43641652405836,29.703034710338194
CUST0128,Female,East,52.0,Smartwatch,Wearables,200.0,5,1000,18.72,Delivered,2023-03-02,2023,3,Mar,2023-03,2023Q1,45-54,597.3925425276054,383.88745747239454,38.388745747239454
CUST0036,Male,South,49.0,Keyboard,Accessories,50.0,3,150,9.99,Unknown,2023-05-07,2023,5,May,2023-05,2023Q2,45-54,82.9571054574984,57.0528945425016,38.0352630283344
CUST0016,Female,East,61.0,Monitor,Electronics,300.0,1,300,6.63,In Transit,2023-01-14,2023,1,Jan,2023-01,2023Q1,55+,235.80169811945564,57.56830188054436,19.189433960181454
CUST0192,Male,South,58.0,Mouse,Accessories,30.0,1,30,11.39,In Transit,2023-05-15,2023,5,May,2023-05,2023Q2,55+,17.136397770286393,1.473602229713606,4.912007432378687
CUST0013,Female,East,55.0,Keyboard,Accessories,50.0,4,200,6.66,Unknown,2023-08-13,2023,8,Aug,2023-08,2023Q3,45-54,147.11812844389019,46.22187155610982,23.11093577805491
CUST0059,Female,East,18.0,Keyboard,Accessories,50.0,4,200,7.76,In Transit,2023-08-20,2023,8,Aug,2023-08,2023Q3,<25,114.30255947666217,77.93744052333783,38.96872026166891
CUST0065,Female,South,41.0,Smartphone,Electronics,800.0,1,800,6.24,Delivered,2023-08-03,2023,8,Aug,2023-08,2023Q3,35-44,518.2399741500126,275.5200258499874,34.440003231248426
CUST0025,Female,South,56.0,Headphones,Accessories,100.0,3,300,5.86,In Transit,2023-11-25,2023,11,Nov,2023-11,2023Q4,55+,207.56816866922588,86.57183133077412,28.85727711025804
CUST0160,Female,South,69.0,Laptop,Electronics,1500.0,2,3000,5.35,Returned,2023-10-30,2023,10,Oct,2023-10,2023Q4,55+,1951.3594077010005,1043.2905922989996,34.77635307663332
CUST0096,Female,North,61.0,Smartphone,Electronics,800.0,5,4000,13.72,Unknown,2023-03-09,2023,3,Mar,2023-03,2023Q1,55+,2662.849265016564,1323.430734983436,33.085768374585896
CUST0071,Male,East,46.0,Smartphone,Electronics,800.0,2,1600,13.1,In Transit,2023-01-07,2023,1,Jan,2023-01,2023Q1,45-54,1166.05327013603,420.8467298639699,26.30292061649812
CUST0044,Male,East,30.0,Smartwatch,Wearables,200.0,2,400,13.54,In Transit,2023-08-08,2023,8,Aug,2023-08,2023Q3,25-34,299.01740728443804,87.44259271556197,21.860648178890493
CUST0299,Female,East,58.0,Smartphone,Electronics,800.0,5,4000,5.65,Delivered,2023-12-16,2023,12,Dec,2023-12,2023Q4,55+,2515.2558690081823,1479.0941309918176,36.97735327479544
CUST0291,Female,South,49.0,Monitor,Electronics,300.0,3,900,17.93,Delivered,2023-05-29,2023,5,May,2023-05,2023Q2,45-54,664.8543794974302,217.21562050256983,24.13506894472998
CUST0266,Female,North,29.0,Monitor,Electronics,300.0,4,1200,5.79,In Transit,2023-09-04,2023,9,Sep,2023-09,2023Q3,25-34,841.0429787325448,353.16702126745514,29.430585105621258
CUST0184,Female,North,54.0,Smartphone,Electronics,800.0,1,800,13.72,In Transit,2023-08-30,2023,8,Aug,2023-08,2023Q3,45-54,502.4732312159223,283.8067687840777,35.47584609800971
CUST0130,Male,West,68.0,Keyboard,Accessories,50.0,3,150,8.99,Delivered,2023-02-02,2023,2,Feb,2023-02,2023Q1,55+,87.43534440564773,53.57465559435227,35.71643706290151
CUST0052,Male,South,66.0,Monitor,Electronics,300.0,4,1200,17.59,Returned,2023-09-12,2023,9,Sep,2023-09,2023Q3,55+,696.8829293973671,485.52707060263293,40.46058921688608
CUST0240,Male,East,39.0,Keyboard,Accessories,50.0,4,200,13.51,Delivered,2023-12-21,2023,12,Dec,2023-12,2023Q4,35-44,136.209653025692,50.280346974307996,25.140173487153998
CUST0054,Male,South,64.0,Smartphone,Electronics,800.0,1,800,19.15,Delivered,2023-10-07,2023,10,Oct,2023-10,2023Q4,55+,599.1059504664181,181.7440495335819,22.718006191697736
CUST0038,Female,North,57.0,Keyboard,Accessories,50.0,2,100,16.78,Unknown,2023-11-16,2023,11,Nov,2023-11,2023Q4,55+,70.7357939552907,12.484206044709296,12.484206044709296
CUST0023,Male,East,49.0,Monitor,Electronics,300.0,5,1500,8.56,In Transit,2023-10-30,2023,10,Oct,2023-10,2023Q4,45-54,1030.006419963581,461.43358003641896,30.7622386690946
CUST0183,Male,North,42.0,Mouse,Accessories,30.0,5,150,9.26,Delivered,2023-02-21,2023,2,Feb,2023-02,2023Q1,35-44,114.00796890557359,26.73203109442641,17.821354062950938
CUST0012,Male,Unknown,28.0,Monitor,Electronics,300.0,5,1500,13.09,Delivered,2023-03-12,2023,3,Mar,2023-03,2023Q1,25-34,975.5039547571095,511.40604524289057,34.09373634952604
CUST0136,Female,South,36.0,Mouse,Accessories,30.0,5,150,6.58,In Transit,2023-10-17,2023,10,Oct,2023-10,2023Q4,35-44,110.62940859688334,32.790591403116665,21.860394268744443
CUST0052,Female,South,66.0,Mouse,Accessories,30.0,2,60,12.21,Delivered,2023-06-05,2023,6,Jun,2023-06,2023Q2,55+,46.369826863604196,1.4201731363958032,2.3669552273263386
CUST0141,Male,West,58.0,Monitor,Electronics,300.0,4,1200,6.4,Delivered,2023-03-03,2023,3,Mar,2023-03,2023Q1,55+,924.5468248151086,269.0531751848914,22.421097932074286
CUST0144,Male,South,54.0,Smartphone,Electronics,800.0,5,4000,19.43,In Transit,2023-07-12,2023,7,Jul,2023-07,2023Q3,45-54,3044.644358371371,935.9256416286293,23.398141040715732
CUST0156,Female,North,57.0,Monitor,Electronics,300.0,1,300,15.49,In Transit,2023-02-05,2023,2,Feb,2023-02,2023Q1,55+,224.00591243860896,60.50408756139104,20.168029187130347
CUST0199,Male,West,49.0,Smartphone,Electronics,800.0,3,2400,6.95,Returned,2023-09-22,2023,9,Sep,2023-09,2023Q3,45-54,1917.6363026451115,475.4136973548885,19.808904056453684
CUST0197,Male,North,54.0,Laptop,Electronics,1500.0,4,6000,5.05,Delivered,2023-07-12,2023,7,Jul,2023-07,2023Q3,45-54,3462.3543765377735,2532.5956234622263,42.20992705770377
CUST0196,Female,West,37.0,Laptop,Electronics,1500.0,1,1500,12.95,Returned,2023-11-06,2023,11,Nov,2023-11,2023Q4,35-44,1069.7489202193728,417.30107978062716,27.820071985375144
CUST0243,Female,West,58.0,Headphones,Accessories,100.0,5,500,19.98,Returned,2023-08-13,2023,8,Aug,2023-08,2023Q3,55+,330.75731091256364,149.26268908743637,29.852537817487274
CUST0182,Male,South,19.0,Smartphone,Electronics,800.0,4,3200,12.3,Delivered,2023-01-23,2023,1,Jan,2023-01,2023Q1,<25,2528.8392558904475,658.8607441095526,20.589398253423518
CUST0296,Female,South,50.0,Monitor,Electronics,300.0,4,1200,7.42,Delivered,2023-10-07,2023,10,Oct,2023-10,2023Q4,45-54,663.907870513966,528.672129486034,44.05601079050284
CUST0296,Female,West,50.0,Mouse,Accessories,30.0,1,30,15.21,In Transit,2023-11-15,2023,11,Nov,2023-11,2023Q4,45-54,19.94153031062462,-5.151530310624622,-17.171767702082075
CUST0264,Female,West,59.0,Monitor,Electronics,300.0,3,900,19.8,In Transit,2023-12-26,2023,12,Dec,2023-12,2023Q4,55+,622.9522358087451,257.24776419125493,28.58308491013944
CUST0136,Female,West,49.0,Mouse,Accessories,30.0,5,150,13.14,Returned,2023-11-11,2023,11,Nov,2023-11,2023Q4,45-54,102.38190435181842,34.47809564818158,22.98539709878772
CUST0010,Male,West,49.0,Headphones,Accessories,100.0,5,500,15.78,Delivered,2023-04-21,2023,4,Apr,2023-04,2023Q2,45-54,379.2796513266581,104.9403486733419,20.98806973466838
CUST0131,Male,West,67.0,Keyboard,Accessories,50.0,5,250,5.81,Delivered,2023-05-18,2023,5,May,2023-05,2023Q2,55+,153.07086180909488,91.11913819090512,36.44765527636204
CUST0252,Male,West,55.0,Headphones,Accessories,100.0,5,500,7.98,Returned,2023-05-16,2023,5,May,2023-05,2023Q2,45-54,281.22755069776076,210.79244930223925,42.15848986044785
CUST0294,Female,East,49.0,Mouse,Accessories,30.0,5,150,19.83,In Transit,2023-09-11,2023,9,Sep,2023-09,2023Q3,45-54,86.09202397113364,44.07797602886636,29.385317352577573
CUST0253,Male,West,51.0,Smartphone,Electronics,800.0,5,4000,16.14,Returned,2023-06-12,2023,6,Jun,2023-06,2023Q2,45-54,2298.145570994321,1685.7144290056788,42.142860725141965
CUST0289,Female,North,37.0,Mouse,Accessories,30.0,4,120,9.0,Returned,2024-01-03,2024,1,Jan,2024-01,2024Q1,35-44,93.28374171775637,17.71625828224363,14.763548568536358
CUST0126,Female,North,66.0,Smartphone,Electronics,800.0,1,800,16.42,In Transit,2023-09-26,2023,9,Sep,2023-09,2023Q3,55+,459.1330602506348,324.4469397493652,40.55586746867065
CUST0024,Female,South,57.0,Laptop,Electronics,1500.0,1,1500,9.69,Delivered,2023-11-22,2023,11,Nov,2023-11,2023Q4,55+,904.221702391328,586.088297608672,39.07255317391146
CUST0058,Male,East,49.0,Laptop,Electronics,1500.0,4,6000,16.49,Delivered,2023-07-10,2023,7,Jul,2023-07,2023Q3,45-54,3611.43937443389,2372.0706255661103,39.53451042610184
CUST0170,Male,West,40.0,Keyboard,Accessories,50.0,2,100,14.0,Delivered,2023-11-23,2023,11,Nov,2023-11,2023Q4,35-44,65.02909966157681,20.970900338423192,20.970900338423192
CUST0064,Female,East,61.0,Laptop,Electronics,1500.0,3,4500,12.21,Returned,2023-10-28,2023,10,Oct,2023-10,2023Q4,55+,3056.401994120138,1431.3880058798618,31.80862235288582
CUST0043,Male,North,22.0,Keyboard,Accessories,50.0,4,200,9.82,Delivered,2023-01-05,2023,1,Jan,2023-01,2023Q1,<25,125.1072099614642,65.0727900385358,32.5363950192679
CUST0103,Male,North,23.0,Smartwatch,Wearables,200.0,5,1000,14.5,Delivered,2023-11-15,2023,11,Nov,2023-11,2023Q4,<25,706.6671804564318,278.83281954356823,27.883281954356825
CUST0032,Male,North,63.0,Mouse,Accessories,30.0,4,120,14.68,Returned,2023-03-11,2023,3,Mar,2023-03,2023Q1,55+,95.17700744839306,10.142992551606945,8.452493793005788
CUST0182,Male,West,19.0,Mouse,Accessories,30.0,1,30,17.33,Delivered,2023-08-31,2023,8,Aug,2023-08,2023Q3,<25,21.078252126810675,-8.408252126810673,-28.027507089368907
CUST0076,Male,North,26.0,Headphones,Accessories,100.0,2,200,17.84,Delivered,2023-12-12,2023,12,Dec,2023-12,2023Q4,25-34,141.17766047269077,40.98233952730922,20.49116976365461
CUST0215,Female,North,35.0,Monitor,Electronics,300.0,5,1500,19.58,Delivered,2023-01-22,2023,1,Jan,2023-01,2023Q1,25-34,1000.4172019682939,480.00279803170616,32.00018653544708
CUST0105,Male,South,27.0,Keyboard,Accessories,50.0,5,250,17.69,In Transit,2023-12-31,2023,12,Dec,2023-12,2023Q4,25-34,178.00454218685599,54.30545781314402,21.722183125257608
CUST0295,Female,East,26.0,Smartphone,Electronics,800.0,5,4000,18.99,In Transit,2023-12-31,2023,12,Dec,2023-12,2023Q4,25-34,2461.0913517578015,1519.9186482421985,37.99796620605496
CUST0002,Female,South,23.0,Keyboard,Accessories,50.0,5,250,17.96,In Transit,2023-08-18,2023,8,Aug,2023-08,2023Q3,<25,196.1841646859229,35.855835314077105,14.342334125630844
CUST0283,Female,East,67.0,Laptop,Electronics,1500.0,1,1500,11.14,In Transit,2023-06-25,2023,6,Jun,2023-06,2023Q2,55+,935.7462826470407,553.1137173529593,36.874247823530624
CUST0047,Female,West,41.0,Laptop,Electronics,1500.0,1,1500,14.86,Returned,2023-10-21,2023,10,Oct,2023-10,2023Q4,35-44,872.103045414828,613.036954585172,40.869130305678134
CUST0153,Male,West,49.0,Mouse,Accessories,30.0,2,60,6.54,Returned,2023-11-21,2023,11,Nov,2023-11,2023Q4,45-54,45.43797078725431,8.022029212745693,13.370048687909488
CUST0047,Male,East,41.0,Headphones,Accessories,207.30404083244343,2,200,9.15,Returned,2023-04-23,2023,4,Apr,2023-04,2023Q2,35-44,112.86126004726067,77.98873995273932,38.99436997636966
CUST0269,Male,East,64.0,Monitor,Electronics,300.0,4,1200,13.49,Returned,2023-09-09,2023,9,Sep,2023-09,2023Q3,55+,731.7205772186304,454.7894227813696,37.89911856511413
CUST0022,Male,North,49.0,Laptop,Electronics,1500.0,2,3000,8.24,Delivered,2023-04-15,2023,4,Apr,2023-04,2023Q2,45-54,1914.5964227924608,1077.1635772075392,35.90545257358464
CUST0106,Female,East,50.0,Smartphone,Electronics,800.0,3,2400,10.13,Returned,2023-06-26,2023,6,Jun,2023-06,2023Q2,45-54,1765.1035304074333,624.7664695925668,26.031936233023618
CUST0284,Male,South,64.0,Headphones,Accessories,100.0,2,200,10.57,In Transit,2023-06-03,2023,6,Jun,2023-06,2023Q2,55+,139.32500125256382,50.10499874743618,25.05249937371809
CUST0149,Male,South,40.0,Laptop,Electronics,1500.0,1,1500,14.19,In Transit,2023-05-20,2023,5,May,2023-05,2023Q2,35-44,1127.6874824159295,358.1225175840705,23.8748345056047
CUST0068,Male,East,64.0,Smartwatch,Wearables,200.0,3,600,5.7,In Transit,2023-04-07,2023,4,Apr,2023-04,2023Q2,55+,439.2466187856504,155.0533812143496,25.842230202391598
CUST0289,Female,East,37.0,Smartwatch,Wearables,200.0,5,1000,5.6,Returned,2023-11-18,2023,11,Nov,2023-11,2023Q4,35-44,693.8072309584828,300.59276904151716,30.059276904151716
CUST0247,Male,South,44.0,Laptop,Electronics,1500.0,3,4500,18.21,In Transit,2023-05-01,2023,5,May,2023-05,2023Q2,35-44,2475.4889310373455,2006.3010689626544,44.5844681991701
CUST0295,Male,West,26.0,Laptop,Electronics,1500.0,3,4500,12.84,Unknown,2023-05-27,2023,5,May,2023-05,2023Q2,25-34,2932.919143482635,1554.2408565173653,34.5386857003859
CUST0236,Male,West,18.0,Laptop,Electronics,1500.0,2,3000,18.07,Returned,2023-01-23,2023,1,Jan,2023-01,2023Q1,<25,1826.651805913902,1155.278194086098,38.50927313620326
CUST0148,Male,West,49.0,Keyboard,Accessories,50.0,4,200,14.29,Delivered,2023-10-08,2023,10,Oct,2023-10,2023Q4,45-54,120.65092393796726,65.05907606203274,32.52953803101637
CUST0122,Male,North,68.0,Headphones,Accessories,100.0,4,400,11.52,Returned,2023-11-29,2023,11,Nov,2023-11,2023Q4,55+,287.4144976067438,101.06550239325621,25.26637559831405
CUST0246,Female,South,64.0,Monitor,Electronics,300.0,3,900,15.77,Delivered,2023-09-29,2023,9,Sep,2023-09,2023Q3,55+,606.2743426000416,277.95565739995845,30.88396193332872
CUST0282,Male,North,68.0,Laptop,Electronics,1500.0,4,6000,5.24,Delivered,2023-11-07,2023,11,Nov,2023-11,2023Q4,55+,3675.9222100333873,2318.837789966613,38.64729649944355
CUST0204,Male,West,54.0,Headphones,Accessories,100.0,5,500,8.64,Delivered,2023-10-20,2023,10,Oct,2023-10,2023Q4,45-54,291.13623780982675,200.22376219017326,40.04475243803466
CUST0053,Male,North,25.0,Laptop,Electronics,1500.0,4,6000,13.08,In Transit,2023-09-18,2023,9,Sep,2023-09,2023Q3,<25,3600.2775025836727,2386.6424974163274,39.777374956938786
CUST0036,Male,Unknown,33.0,Smartphone,Electronics,800.0,4,3200,13.29,Returned,2023-07-23,2023,7,Jul,2023-07,2023Q3,25-34,1954.9950712438356,1231.7149287561645,38.49109152363014
CUST0085,Male,West,18.0,Smartphone,Electronics,800.0,5,4000,13.44,Delivered,2023-05-02,2023,5,May,2023-05,2023Q2,<25,2530.318501444079,1456.2414985559208,36.406037463898016
CUST0071,Female,South,49.0,Headphones,Accessories,100.0,1,100,14.98,Delivered,2023-12-04,2023,12,Dec,2023-12,2023Q4,45-54,60.76308999095432,24.25691000904568,24.25691000904568
CUST0248,Male,East,67.0,Monitor,Electronics,300.0,1,300,8.65,Returned,2023-08-27,2023,8,Aug,2023-08,2023Q3,55+,221.06417319142682,70.28582680857318,23.428608936191058
CUST0088,Female,West,66.0,Headphones,Accessories,100.0,5,500,14.84,Delivered,2023-06-08,2023,6,Jun,2023-06,2023Q2,55+,287.2295939342908,197.9304060657092,39.586081213141846
CUST0020,Female,North,55.0,Monitor,Electronics,300.0,1,300,7.38,Delivered,2023-10-26,2023,10,Oct,2023-10,2023Q4,45-54,239.31988009756762,53.30011990243238,17.766706634144125
CUST0274,Female,East,51.0,Laptop,Electronics,1500.0,5,7500,12.33,In Transit,2023-01-07,2023,1,Jan,2023-01,2023Q1,45-54,5023.691291415127,2463.978708584873,32.853049447798305
CUST0196,Male,East,37.0,Smartwatch,Wearables,200.0,5,1000,19.55,Delivered,2023-04-23,2023,4,Apr,2023-04,2023Q2,35-44,560.0600917258954,420.3899082741046,42.03899082741046
CUST0022,Male,Unknown,33.0,Smartphone,Electronics,800.0,3,2400,5.22,Returned,2023-09-12,2023,9,Sep,2023-09,2023Q3,25-34,1717.9872849295207,676.7927150704793,28.19969646126997
CUST0211,Male,West,49.0,Keyboard,Accessories,50.0,1,50,14.62,Returned,2023-01-28,2023,1,Jan,2023-01,2023Q1,45-54,38.30327897425542,-2.9232789742554193,-5.8465579485108385
CUST0152,Female,South,69.0,Smartwatch,Wearables,200.0,3,600,19.07,Delivered,2023-07-16,2023,7,Jul,2023-07,2023Q3,55+,377.02030773000155,203.90969226999846,33.984948711666405
CUST0042,Male,East,57.0,Smartwatch,Wearables,200.0,5,1000,15.99,Returned,2023-01-04,2023,1,Jan,2023-01,2023Q1,55+,559.959920784317,424.050079215683,42.4050079215683
CUST0235,Male,East,19.0,Headphones,Accessories,100.0,5,500,19.53,In Transit,2023-04-08,2023,4,Apr,2023-04,2023Q2,<25,363.2750500601122,117.19494993988778,23.438989987977553
CUST0206,Male,South,43.0,Laptop,Electronics,1500.0,5,7500,13.04,In Transit,2023-05-03,2023,5,May,2023-05,2023Q2,35-44,5343.702482154081,2143.257517845919,28.576766904612256
CUST0103,Female,Unknown,23.0,Mouse,Accessories,30.0,2,60,18.45,Returned,2023-07-15,2023,7,Jul,2023-07,2023Q3,<25,40.68518007424055,0.864819925759452,1.44136654293242
CUST0179,Male,North,45.0,Smartphone,Electronics,800.0,4,3200,15.02,Returned,2023-09-28,2023,9,Sep,2023-09,2023Q3,35-44,2291.1678549537664,893.8121450462336,27.931629532694803
CUST0157,Female,East,48.0,Keyboard,Accessories,50.0,4,200,8.27,In Transit,2023-05-22,2023,5,May,2023-05,2023Q2,45-54,120.53938499391114,71.19061500608886,35.59530750304443
CUST0272,Male,South,52.0,Mouse,Accessories,30.0,3,90,8.66,In Transit,2023-03-30,2023,3,Mar,2023-03,2023Q1,45-54,64.85046853967707,16.489531460322933,18.32170162258104
CUST0071,Female,South,46.0,Headphones,Accessories,100.0,5,500,11.88,Returned,2023-08-02,2023,8,Aug,2023-08,2023Q3,45-54,300.45908853581227,187.66091146418773,37.53218229283755
CUST0268,Male,North,21.0,Keyboard,Accessories,50.0,3,150,15.03,In Transit,2023-05-20,2023,5,May,2023-05,2023Q2,<25,95.21200637507886,39.75799362492114,26.50532908328076
CUST0017,Female,West,36.0,Keyboard,Accessories,50.0,5,250,12.63,Delivered,2023-12-17,2023,12,Dec,2023-12,2023Q4,35-44,166.65118311007225,70.71881688992775,28.287526755971097
CUST0221,Male,West,33.0,Monitor,Electronics,300.0,3,900,7.25,Returned,2023-11-01,2023,11,Nov,2023-11,2023Q4,25-34,625.0415085374661,267.70849146253386,29.745387940281542
CUST0207,Male,West,54.0,Headphones,Accessories,100.0,2,200,6.22,Returned,2024-01-03,2024,1,Jan,2024-01,2024Q1,45-54,127.04459564068387,66.73540435931614,33.36770217965807
CUST0077,Male,East,50.0,Monitor,Electronics,300.0,3,900,14.75,Delivered,2023-01-08,2023,1,Jan,2023-01,2023Q1,45-54,642.951500486482,242.29849951351798,26.922055501501994
CUST0253,Female,East,51.0,Headphones,Accessories,100.0,4,400,17.18,In Transit,2023-09-25,2023,9,Sep,2023-09,2023Q3,45-54,262.5381111805655,120.28188881943447,30.070472204858618
CUST0253,Female,East,51.0,Keyboard,Accessories,50.0,3,150,14.99,In Transit,2023-04-18,2023,4,Apr,2023-04,2023Q2,45-54,92.08600513403684,42.92399486596316,28.61599657730877
CUST0225,Female,North,49.0,Smartwatch,Wearables,200.0,1,200,17.3,Delivered,2023-02-19,2023,2,Feb,2023-02,2023Q1,45-54,158.11393174380663,24.586068256193368,12.293034128096684
CUST0091,Female,West,30.0,Headphones,Accessories,100.0,1,100,6.47,Delivered,2023-06-01,2023,6,Jun,2023-06,2023Q2,25-34,59.24499200367891,34.28500799632109,34.28500799632109
CUST0142,Female,South,32.0,Keyboard,Accessories,50.0,5,250,10.39,In Transit,2023-06-28,2023,6,Jun,2023-06,2023Q2,25-34,156.68669665393347,82.92330334606653,33.16932133842661
CUST0142,Female,South,32.0,Monitor,Electronics,300.0,1,300,9.57,In Transit,2023-04-24,2023,4,Apr,2023-04,2023Q2,25-34,165.8352583905867,124.59474160941332,41.53158053647111
CUST0032,Male,North,63.0,Smartphone,Electronics,800.0,2,1600,6.57,Delivered,2023-12-08,2023,12,Dec,2023-12,2023Q4,55+,1045.4831954126992,547.9468045873008,34.2466752867063
CUST0011,Male,West,54.0,Keyboard,Accessories,50.0,1,50,13.9,Delivered,2023-11-04,2023,11,Nov,2023-11,2023Q4,45-54,38.98442514800454,-2.8844251480045404,-5.768850296009081
CUST0204,Male,West,54.0,Laptop,Electronics,3109.560612486652,5,7500,19.71,Returned,2023-04-18,2023,4,Apr,2023-04,2023Q2,45-54,4587.675373328844,2892.6146266711557,38.568195022282076
CUST0068,Male,East,64.0,Smartwatch,Wearables,200.0,2,400,11.49,Returned,2023-09-24,2023,9,Sep,2023-09,2023Q3,55+,232.3740782278471,156.1359217721529,39.033980443038224
CUST0222,Female,East,61.0,Mouse,Accessories,30.0,2,60,13.74,Delivered,2023-11-13,2023,11,Nov,2023-11,2023Q4,55+,43.52441770159287,2.7355822984071327,4.559303830678554
CUST0145,Male,East,51.0,Laptop,Electronics,1500.0,1,1500,15.23,Returned,2023-10-10,2023,10,Oct,2023-10,2023Q4,45-54,1002.7902196088169,481.9797803911831,32.131985359412205
CUST0083,Female,South,28.0,Laptop,Electronics,1500.0,1,1500,19.84,Unknown,2023-02-17,2023,2,Feb,2023-02,2023Q1,25-34,909.7020701120899,570.45792988791,38.030528659194005
CUST0158,Female,North,51.0,Headphones,Accessories,100.0,3,300,18.63,Unknown,2023-03-20,2023,3,Mar,2023-03,2023Q1,45-54,236.76241300396015,44.607586996039856,14.869195665346618
CUST0063,Female,North,20.0,Laptop,Electronics,1500.0,5,7500,15.07,In Transit,2023-10-28,2023,10,Oct,2023-10,2023Q4,<25,4152.058185027091,3332.871814972909,44.43829086630545
